,datetime,weekday,month,nb_logs,perturbations_type,nb_perturbations,line:IDFM:C01727,line:IDFM:C01728,line:IDFM:C01729,line:IDFM:C01742,line:IDFM:C01743
17647,2021-08-12 21:00:00+00:00,3,8,2030,[],0,1,0,0,0,0
17648,2021-08-12 22:00:00+00:00,3,8,1319,[],0,1,0,0,0,0
17649,2021-08-12 23:00:00+00:00,3,8,756,[],0,1,0,0,0,0
17650,2021-08-12 00:00:00+00:00,3,8,259,[],0,0,1,0,0,0
17651,2021-08-12 00:00:00+00:00,3,8,206,[],0,0,1,0,0,0
17652,2021-08-12 01:00:00+00:00,3,8,356,[],0,0,1,0,0,0
17653,2021-08-12 02:00:00+00:00,3,8,217,[],0,0,1,0,0,0
17654,2021-08-12 03:00:00+00:00,3,8,626,[],0,0,1,0,0,0
17655,2021-08-12 04:00:00+00:00,3,8,1002,[],0,0,1,0,0,0
17656,2021-08-12 05:00:00+00:00,3,8,1901,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,1,0,0,0
17657,2021-08-12 06:00:00+00:00,3,8,3537,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,1,0,0,0
17658,2021-08-12 07:00:00+00:00,3,8,3092,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,1,0,0,0
17659,2021-08-12 08:00:00+00:00,3,8,2864,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,1,0,0,0
17660,2021-08-12 09:00:00+00:00,3,8,3189,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,1,0,0,0
17661,2021-08-12 10:00:00+00:00,3,8,3388,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,1,0,0,0
17662,2021-08-12 11:00:00+00:00,3,8,3057,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,1,0,0,0
17663,2021-08-12 12:00:00+00:00,3,8,3098,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,1,0,0,0
17664,2021-08-12 13:00:00+00:00,3,8,3364,"['Obstacle voie', 'Obstacle voie', 'Electrique', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Signalisation', 'Signalisation', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Obstacle voie', 'Obstacle voie', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",30,0,1,0,0,0
17665,2021-08-12 14:00:00+00:00,3,8,3384,"['Obstacle voie', 'Obstacle voie', 'Electrique', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Signalisation', 'Signalisation', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Obstacle voie', 'Obstacle voie', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",34,0,1,0,0,0
17666,2021-08-12 15:00:00+00:00,3,8,3744,"['Obstacle voie', 'Obstacle voie', 'Electrique', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Obstacle voie', 'Obstacle voie']",17,0,1,0,0,0
17667,2021-08-12 16:00:00+00:00,3,8,3950,"['Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Train en panne']",9,0,1,0,0,0
17668,2021-08-12 17:00:00+00:00,3,8,3605,"['Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Train en panne', 'Train en panne']",6,0,1,0,0,0
17669,2021-08-12 18:00:00+00:00,3,8,3094,"['Train en panne', 'Train en panne']",2,0,1,0,0,0
17670,2021-08-12 19:00:00+00:00,3,8,2866,['Train en panne'],1,0,1,0,0,0
17671,2021-08-12 20:00:00+00:00,3,8,3111,[],0,0,1,0,0,0
17672,2021-08-12 21:00:00+00:00,3,8,2519,[],0,0,1,0,0,0
17673,2021-08-12 22:00:00+00:00,3,8,1848,[],0,0,1,0,0,0
17674,2021-08-12 23:00:00+00:00,3,8,1168,[],0,0,1,0,0,0
17675,2021-08-12 00:00:00+00:00,3,8,51,[],0,0,0,1,0,0
17676,2021-08-12 00:00:00+00:00,3,8,25,[],0,0,0,1,0,0
17677,2021-08-12 01:00:00+00:00,3,8,51,[],0,0,0,1,0,0
17678,2021-08-12 02:00:00+00:00,3,8,4,[],0,0,0,1,0,0
17679,2021-08-12 03:00:00+00:00,3,8,87,[],0,0,0,1,0,0
17680,2021-08-12 04:00:00+00:00,3,8,133,[],0,0,0,1,0,0
17681,2021-08-12 05:00:00+00:00,3,8,382,[],0,0,0,1,0,0
17682,2021-08-12 06:00:00+00:00,3,8,377,[],0,0,0,1,0,0
17683,2021-08-12 07:00:00+00:00,3,8,419,"['Malveillance', 'Malveillance']",2,0,0,1,0,0
17684,2021-08-12 08:00:00+00:00,3,8,345,"['Malveillance', 'Malveillance']",2,0,0,1,0,0
17685,2021-08-12 09:00:00+00:00,3,8,330,"['Malveillance', 'Malveillance']",2,0,0,1,0,0
17686,2021-08-12 10:00:00+00:00,3,8,444,"['Malveillance', 'Malveillance']",2,0,0,1,0,0
17687,2021-08-12 11:00:00+00:00,3,8,432,"['Malveillance', 'Malveillance']",2,0,0,1,0,0
17688,2021-08-12 12:00:00+00:00,3,8,484,"['Malveillance', 'Malveillance']",2,0,0,1,0,0
17689,2021-08-12 13:00:00+00:00,3,8,382,"['Malveillance', 'Malveillance']",2,0,0,1,0,0
17690,2021-08-12 14:00:00+00:00,3,8,572,"['Malveillance', 'Malveillance']",2,0,0,1,0,0
17691,2021-08-12 15:00:00+00:00,3,8,700,[],0,0,0,1,0,0
17692,2021-08-12 16:00:00+00:00,3,8,685,[],0,0,0,1,0,0
17693,2021-08-12 17:00:00+00:00,3,8,558,[],0,0,0,1,0,0
17694,2021-08-12 18:00:00+00:00,3,8,468,[],0,0,0,1,0,0
17695,2021-08-12 19:00:00+00:00,3,8,551,[],0,0,0,1,0,0
17696,2021-08-12 20:00:00+00:00,3,8,383,[],0,0,0,1,0,0
17697,2021-08-12 21:00:00+00:00,3,8,546,[],0,0,0,1,0,0
17698,2021-08-12 22:00:00+00:00,3,8,210,[],0,0,0,1,0,0
17699,2021-08-12 23:00:00+00:00,3,8,197,[],0,0,0,1,0,0
17700,2021-08-12 00:00:00+00:00,3,8,414,[],0,0,0,0,1,0
17701,2021-08-12 00:00:00+00:00,3,8,238,[],0,0,0,0,1,0
17702,2021-08-12 01:00:00+00:00,3,8,388,[],0,0,0,0,1,0
17703,2021-08-12 02:00:00+00:00,3,8,193,[],0,0,0,0,1,0
17704,2021-08-12 03:00:00+00:00,3,8,666,[],0,0,0,0,1,0
17705,2021-08-12 04:00:00+00:00,3,8,1088,[],0,0,0,0,1,0
17706,2021-08-12 05:00:00+00:00,3,8,2112,[],0,0,0,0,1,0
17707,2021-08-12 06:00:00+00:00,3,8,3532,['Exploitation'],1,0,0,0,1,0
17708,2021-08-12 07:00:00+00:00,3,8,3879,['Exploitation'],1,0,0,0,1,0
17709,2021-08-12 08:00:00+00:00,3,8,3116,"['Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Exploitation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation']",18,0,0,0,1,0
17710,2021-08-12 09:00:00+00:00,3,8,3648,"['Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Exploitation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation']",19,0,0,0,1,0
17711,2021-08-12 10:00:00+00:00,3,8,3552,"['Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Exploitation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation']",19,0,0,0,1,0
17712,2021-08-12 11:00:00+00:00,3,8,3244,"['Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Exploitation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation']",19,0,0,0,1,0
17713,2021-08-12 12:00:00+00:00,3,8,3493,"['Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Exploitation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation']",18,0,0,0,1,0
17714,2021-08-12 13:00:00+00:00,3,8,3791,"['Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Exploitation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation']",18,0,0,0,1,0
17715,2021-08-12 14:00:00+00:00,3,8,3645,"['Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Exploitation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation', 'Signalisation']",18,0,0,0,1,0
17716,2021-08-12 15:00:00+00:00,3,8,4272,[],0,0,0,0,1,0
17717,2021-08-12 16:00:00+00:00,3,8,4571,[],0,0,0,0,1,0
17718,2021-08-12 17:00:00+00:00,3,8,4219,[],0,0,0,0,1,0
17719,2021-08-12 18:00:00+00:00,3,8,3414,[],0,0,0,0,1,0
17720,2021-08-12 19:00:00+00:00,3,8,3232,[],0,0,0,0,1,0
17721,2021-08-12 20:00:00+00:00,3,8,3489,[],0,0,0,0,1,0
17722,2021-08-12 21:00:00+00:00,3,8,2756,[],0,0,0,0,1,0
17723,2021-08-12 22:00:00+00:00,3,8,2105,[],0,0,0,0,1,0
17724,2021-08-12 23:00:00+00:00,3,8,1292,[],0,0,0,0,1,0
17725,2021-08-12 00:00:00+00:00,3,8,126,[],0,0,0,0,0,1
17726,2021-08-12 00:00:00+00:00,3,8,149,[],0,0,0,0,0,1
17727,2021-08-12 01:00:00+00:00,3,8,267,[],0,0,0,0,0,1
17728,2021-08-12 02:00:00+00:00,3,8,225,[],0,0,0,0,0,1
17729,2021-08-12 03:00:00+00:00,3,8,457,[],0,0,0,0,0,1
17730,2021-08-12 04:00:00+00:00,3,8,951,[],0,0,0,0,0,1
17731,2021-08-12 05:00:00+00:00,3,8,1780,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",16,0,0,0,0,1
17732,2021-08-12 06:00:00+00:00,3,8,2393,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,0,0,0,1
17733,2021-08-12 07:00:00+00:00,3,8,2308,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,0,0,0,1
17734,2021-08-12 08:00:00+00:00,3,8,2256,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",17,0,0,0,0,1
17735,2021-08-12 09:00:00+00:00,3,8,2094,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",16,0,0,0,0,1
17736,2021-08-12 10:00:00+00:00,3,8,2090,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",16,0,0,0,0,1
17737,2021-08-12 11:00:00+00:00,3,8,1944,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",18,0,0,0,0,1
17738,2021-08-12 12:00:00+00:00,3,8,2107,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",18,0,0,0,0,1
17739,2021-08-12 13:00:00+00:00,3,8,2192,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",18,0,0,0,0,1
17740,2021-08-12 14:00:00+00:00,3,8,2603,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",18,0,0,0,0,1
17741,2021-08-12 15:00:00+00:00,3,8,2520,[],0,0,0,0,0,1
17742,2021-08-12 16:00:00+00:00,3,8,2777,[],0,0,0,0,0,1
17743,2021-08-12 17:00:00+00:00,3,8,2164,[],0,0,0,0,0,1
17744,2021-08-12 18:00:00+00:00,3,8,2152,[],0,0,0,0,0,1
17745,2021-08-12 19:00:00+00:00,3,8,2096,"['Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne']",5,0,0,0,0,1
17746,2021-08-12 20:00:00+00:00,3,8,2294,"['Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne']",5,0,0,0,0,1
17747,2021-08-12 21:00:00+00:00,3,8,1972,"['Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Train en panne']",5,0,0,0,0,1
17748,2021-08-12 22:00:00+00:00,3,8,1332,['Train en panne'],1,0,0,0,0,1
17749,2021-08-12 23:00:00+00:00,3,8,911,[],0,0,0,0,0,1
17750,2021-08-11 00:00:00+00:00,2,8,112,[],0,1,0,0,0,0
17751,2021-08-11 00:00:00+00:00,2,8,237,[],0,1,0,0,0,0
17752,2021-08-11 01:00:00+00:00,2,8,159,[],0,1,0,0,0,0
17753,2021-08-11 02:00:00+00:00,2,8,194,[],0,1,0,0,0,0
17754,2021-08-11 03:00:00+00:00,2,8,394,[],0,1,0,0,0,0
17755,2021-08-11 04:00:00+00:00,2,8,661,[],0,1,0,0,0,0
17756,2021-08-11 05:00:00+00:00,2,8,1319,[],0,1,0,0,0,0
17757,2021-08-11 06:00:00+00:00,2,8,2002,[],0,1,0,0,0,0
17758,2021-08-11 07:00:00+00:00,2,8,2113,['Signalisation'],1,1,0,0,0,0
17759,2021-08-11 08:00:00+00:00,2,8,2309,['Signalisation'],1,1,0,0,0,0
17760,2021-08-11 09:00:00+00:00,2,8,2298,[],0,1,0,0,0,0
17761,2021-08-11 10:00:00+00:00,2,8,2253,[],0,1,0,0,0,0
17762,2021-08-11 11:00:00+00:00,2,8,2182,[],0,1,0,0,0,0
17763,2021-08-11 12:00:00+00:00,2,8,2397,[],0,1,0,0,0,0
17764,2021-08-11 13:00:00+00:00,2,8,2217,[],0,1,0,0,0,0
17765,2021-08-11 14:00:00+00:00,2,8,2677,[],0,1,0,0,0,0
17766,2021-08-11 15:00:00+00:00,2,8,3582,[],0,1,0,0,0,0
17767,2021-08-11 16:00:00+00:00,2,8,3313,[],0,1,0,0,0,0
17768,2021-08-11 17:00:00+00:00,2,8,3091,[],0,1,0,0,0,0
17769,2021-08-11 18:00:00+00:00,2,8,2648,[],0,1,0,0,0,0
17770,2021-08-11 19:00:00+00:00,2,8,2243,[],0,1,0,0,0,0
17771,2021-08-11 20:00:00+00:00,2,8,2601,[],0,1,0,0,0,0
17772,2021-08-11 21:00:00+00:00,2,8,2148,[],0,1,0,0,0,0
17773,2021-08-11 22:00:00+00:00,2,8,1219,[],0,1,0,0,0,0
17774,2021-08-11 23:00:00+00:00,2,8,663,[],0,1,0,0,0,0
17775,2021-08-11 00:00:00+00:00,2,8,245,[],0,0,1,0,0,0
17776,2021-08-11 00:00:00+00:00,2,8,470,[],0,0,1,0,0,0
17777,2021-08-11 01:00:00+00:00,2,8,308,[],0,0,1,0,0,0
17778,2021-08-11 02:00:00+00:00,2,8,231,[],0,0,1,0,0,0
17779,2021-08-11 03:00:00+00:00,2,8,475,[],0,0,1,0,0,0
17780,2021-08-11 04:00:00+00:00,2,8,902,[],0,0,1,0,0,0
17781,2021-08-11 05:00:00+00:00,2,8,2011,"['Bagage oublié', 'Bagage oublié']",2,0,1,0,0,0
17782,2021-08-11 06:00:00+00:00,2,8,2356,"['Bagage oublié', 'Bagage oublié']",2,0,1,0,0,0
17783,2021-08-11 07:00:00+00:00,2,8,2659,"['Bagage oublié', 'Bagage oublié']",2,0,1,0,0,0
17784,2021-08-11 08:00:00+00:00,2,8,2744,[],0,0,1,0,0,0
17785,2021-08-11 09:00:00+00:00,2,8,2944,[],0,0,1,0,0,0
17786,2021-08-11 10:00:00+00:00,2,8,3337,[],0,0,1,0,0,0
17787,2021-08-11 11:00:00+00:00,2,8,3191,[],0,0,1,0,0,0
17788,2021-08-11 12:00:00+00:00,2,8,3176,[],0,0,1,0,0,0
17789,2021-08-11 13:00:00+00:00,2,8,3247,[],0,0,1,0,0,0
17790,2021-08-11 14:00:00+00:00,2,8,2784,['Train en panne'],1,0,1,0,0,0
17791,2021-08-11 15:00:00+00:00,2,8,4006,"['Train en panne', 'Train en panne', 'Train en panne', 'Train en panne']",4,0,1,0,0,0
17792,2021-08-11 16:00:00+00:00,2,8,3506,"['Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie']",8,0,1,0,0,0
17793,2021-08-11 17:00:00+00:00,2,8,3351,"['Train en panne', 'Train en panne', 'Train en panne', 'Train en panne', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie']",10,0,1,0,0,0
17794,2021-08-11 18:00:00+00:00,2,8,3316,"['Train en panne', 'Train en panne', 'Train en panne', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie', 'Obstacle voie']",9,0,1,0,0,0
17795,2021-08-11 19:00:00+00:00,2,8,3306,[],0,0,1,0,0,0
17796,2021-08-11 20:00:00+00:00,2,8,3173,[],0,0,1,0,0,0
17797,2021-08-11 21:00:00+00:00,2,8,2627,[],0,0,1,0,0,0
17798,2021-08-11 22:00:00+00:00,2,8,2050,[],0,0,1,0,0,0
17799,2021-08-11 23:00:00+00:00,2,8,1050,[],0,0,1,0,0,0
17800,2021-08-11 00:00:00+00:00,2,8,21,[],0,0,0,1,0,0
17801,2021-08-11 00:00:00+00:00,2,8,32,[],0,0,0,1,0,0
17802,2021-08-11 01:00:00+00:00,2,8,46,[],0,0,0,1,0,0
17803,2021-08-11 02:00:00+00:00,2,8,16,[],0,0,0,1,0,0
17804,2021-08-11 03:00:00+00:00,2,8,79,[],0,0,0,1,0,0
17805,2021-08-11 04:00:00+00:00,2,8,202,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",3,0,0,1,0,0
17806,2021-08-11 05:00:00+00:00,2,8,406,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",3,0,0,1,0,0
17807,2021-08-11 06:00:00+00:00,2,8,504,"['Personnes sur les voies', 'Personnes sur les voies', 'Personnes sur les voies']",3,0,0,1,0,0
17808,2021-08-11 07:00:00+00:00,2,8,486,[],0,0,0,1,0,0
17809,2021-08-11 08:00:00+00:00,2,8,368,[],0,0,0,1,0,0
17810,2021-08-11 09:00:00+00:00,2,8,422,[],0,0,0,1,0,0
17811,2021-08-11 10:00:00+00:00,2,8,416,[],0,0,0,1,0,0
17812,2021-08-11 11:00:00+00:00,2,8,578,[],0,0,0,1,0,0
17813,2021-08-11 12:00:00+00:00,2,8,440,[],0,0,0,1,0,0
17814,2021-08-11 13:00:00+00:00,2,8,607,[],0,0,0,1,0,0
17815,2021-08-11 14:00:00+00:00,2,8,543,[],0,0,0,1,0,0
17816,2021-08-11 15:00:00+00:00,2,8,702,[],0,0,0,1,0,0
17817,2021-08-11 16:00:00+00:00,2,8,837,[],0,0,0,1,0,0
17818,2021-08-11 17:00:00+00:00,2,8,707,[],0,0,0,1,0,0
17819,2021-08-11 18:00:00+00:00,2,8,556,[],0,0,0,1,0,0
17820,2021-08-11 19:00:00+00:00,2,8,520,[],0,0,0,1,0,0
17821,2021-08-11 20:00:00+00:00,2,8,492,[],0,0,0,1,0,0
17822,2021-08-11 21:00:00+00:00,2,8,433,[],0,0,0,1,0,0
17823,2021-08-11 22:00:00+00:00,2,8,221,[],0,0,0,1,0,0
17824,2021-08-11 23:00:00+00:00,2,8,138,[],0,0,0,1,0,0
17825,2021-08-11 00:00:00+00:00,2,8,291,[],0,0,0,0,1,0
17826,2021-08-11 00:00:00+00:00,2,8,286,[],0,0,0,0,1,0
17827,2021-08-11 01:00:00+00:00,2,8,422,[],0,0,0,0,1,0
17828,2021-08-11 02:00:00+00:00,2,8,290,['Exploitation'],1,0,0,0,1,0
17829,2021-08-11 03:00:00+00:00,2,8,570,['Exploitation'],1,0,0,0,1,0
17830,2021-08-11 04:00:00+00:00,2,8,1166,['Exploitation'],1,0,0,0,1,0
17831,2021-08-11 05:00:00+00:00,2,8,2251,[],0,0,0,0,1,0
17832,2021-08-11 06:00:00+00:00,2,8,3291,[],0,0,0,0,1,0
